"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428433694015658";"159";"2";"2";"1428422860683408_1428433694015658";"data";"fetched (200)";"2020-06-17 23:11:35.811189";"Facebook:/<post-id>/comments";"";"Цэрэнболд ахыг монгол дайчны дүрд тоглуулвал гоё байхдаа"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428433824015645";"160";"2";"2";"1428422860683408_1428433824015645";"data";"fetched (200)";"2020-06-17 23:11:35.811189";"Facebook:/<post-id>/comments";"";"Монголын түүхийн хуудасыг шинээр бичих нь үү харж л байя даа "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428428514016176";"161";"2";"2";"1428422860683408_1428428514016176";"data";"fetched (200)";"2020-06-17 23:11:35.811189";"Facebook:/<post-id>/comments";"";"Залуусаа бид чаднаа"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/334537120071993_1428422860683408";"162";"2";"2";"334537120071993_1428422860683408";"offcut";"fetched (200)";"2020-06-17 23:11:35.811189";"Facebook:/<post-id>/comments";"";""
"334537120071993_1428422860683408/1428422860683408_1428433707348990/334537120071993_1428422860683408";"163";"2";"2";"334537120071993_1428422860683408";"headers";"fetched (200)";"2020-06-17 23:11:35.811189";"Facebook:/<post-id>/comments";"";""
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428430027349358";"164";"2";"2";"1428422860683408_1428430027349358";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"ямар гоё юм бэ бүүр нэг сэтгэл сэргэчлээ.. "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428449810680713";"165";"2";"2";"1428422860683408_1428449810680713";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"гэр бүлээрээ дэмжиж байгаа.. та бид төгс өөрчлөлтийг хийж чаднаа"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428428514016176";"166";"2";"2";"1428422860683408_1428428514016176";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Залуусаа бид чаднаа"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428429830682711";"167";"2";"2";"1428422860683408_1428429830682711";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Үзгээр бүгдийг өөрчлье"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428450597347301";"168";"2";"2";"1428422860683408_1428450597347301";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"дэмжвэл дэмжсэн шиг дэмжицгээе"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428433184015709";"169";"2";"2";"1428422860683408_1428433184015709";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Ta zaawal yalaarai amjilt2 tanid ih naidaj bgaa shuu 👋🏻"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428450184014009";"170";"2";"2";"1428422860683408_1428450184014009";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Ta bol hamgiin shildeg n shuu 😌"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428430624015965";"171";"2";"2";"1428422860683408_1428430624015965";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Kino urlag mongold erchee avch bui sedev"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428429170682777";"172";"2";"2";"1428422860683408_1428429170682777";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Amjilt2 ta hamgiin shildeg l n shuu ger bvleerei demjij bna "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428429424016085";"173";"2";"2";"1428422860683408_1428429424016085";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"монголын чадварлаг жүжигчидээ дэлхийн тавцангаас үзнэ гэдэг их сайхан зүйл болно байхаа "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428446174014410";"174";"2";"2";"1428422860683408_1428446174014410";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Ard tvmen ymr bgaag ene hun ih sudaljee uralgiin taldaa manaih ch gadaaduudaas tutku hiineshdee uugna "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428431644015863";"175";"2";"2";"1428422860683408_1428431644015863";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Ger bvleere demjij bgaa shu hicheegeerei 💪🏻"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428448467347514";"176";"2";"2";"1428422860683408_1428448467347514";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Tand ih olon hun naidaj bgaa shuu zaawal yalaarai Amjilt husie 🤗"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428448657347495";"177";"2";"2";"1428422860683408_1428448657347495";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Chadnaaa vzegnii huwisgal "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428431537349207";"178";"2";"2";"1428422860683408_1428431537349207";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Vnen coool goy hellee demjnee 💪🏻"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428432277349133";"179";"2";"2";"1428422860683408_1428432277349133";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Zaawal yalaarai taniig l harj bgaashde hu amjilt2 chadhaara demjne shuu 🙂"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428429594016068";"180";"2";"2";"1428422860683408_1428429594016068";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Bi taniig demjihdee belen bgaa shuu mini moroodol bn ymr goy video we amjilt "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428429030682791";"181";"2";"2";"1428422860683408_1428429030682791";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Монголын холливүүд ваая янзтай сонсогджий ш дээ алийн болгон сумын сэтгэлгээтэй байх уу дээ "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428431397349221";"182";"2";"2";"1428422860683408_1428431397349221";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Zugeerl mgldoo hollywood uzey zaluudaa"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428430884015939";"183";"2";"2";"1428422860683408_1428430884015939";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Таалагджын"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428429910682703";"184";"2";"2";"1428422860683408_1428429910682703";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"ireeduin zaluust iim l zuil hergtei bgd bgn amjilt "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428432640682430";"185";"2";"2";"1428422860683408_1428432640682430";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"их залуу сэтгэлгээтэй хүн байлээ.."
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428428390682855";"186";"2";"2";"1428422860683408_1428428390682855";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"zaawal garaarai daraa n yarij bgaa ymaa vr dvntei hergjvvleerei amjilt "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428433844015643";"187";"2";"2";"1428422860683408_1428433844015643";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Ene hun mash udaan hugtsaand sudalsaar bgnm bnlee shuu "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428433630682331";"188";"2";"2";"1428422860683408_1428433630682331";"data";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";"Ene hun l oorchlolt hiine shuu zaluusaa demjeed ogooroi "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/334537120071993_1428422860683408";"189";"2";"2";"334537120071993_1428422860683408";"offcut";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";""
"334537120071993_1428422860683408/1428422860683408_1428433707348990/334537120071993_1428422860683408";"190";"2";"2";"334537120071993_1428422860683408";"headers";"fetched (200)";"2020-06-17 23:11:36.117370";"Facebook:/<post-id>/comments";"";""
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428437837348577";"191";"2";"2";"1428422860683408_1428437837348577";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Eeeesh goy yum be tom setgene gj ene shuu dee"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428449380680756";"192";"2";"2";"1428422860683408_1428449380680756";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Amjilt hvsie "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428430727349288";"193";"2";"2";"1428422860683408_1428430727349288";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Taniig utgaar n demjnee bvvr ogshooj bnshdee tomoos tom amjilt ahaa "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428442807348080";"194";"2";"2";"1428422860683408_1428442807348080";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Bas surguuli bolvsroloo orhij bolohgui shuu"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428430897349271";"195";"2";"2";"1428422860683408_1428430897349271";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Bolomjgui zuil gj ugui shuu "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428431867349174";"196";"2";"2";"1428422860683408_1428431867349174";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Hollywood bi chamd hairtai 3 hiiy amjilt"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428449134014114";"197";"2";"2";"1428422860683408_1428449134014114";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Kinoch hiiy ediin zasgaach avray mongolooch hogjuuley "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428615843997443";"198";"2";"2";"1428422860683408_1428615843997443";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Том зах зээл, залуучуудын оролцоо дэмжлэг маш чухал шүү. Манай орчин үеийн залуус зөв сонголт хийх байх."
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428749453984082";"199";"2";"2";"1428422860683408_1428749453984082";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Би 10 жилийн турш байрны лизинг төлж байна. Хүүнд л хамаг мөнгөө өгдөг. Энэ тогтолцоог л өөрчлөхгүй бол Монголын ард түмэн хэзээ чсайхан амьдрахгүй. "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_273619667300995";"200";"2";"2";"1428422860683408_273619667300995";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Хөх тэнгэр ахыг ивээг Зээл мээл яах вэ улс хөгжих хэрэгтэй байна Хотын төвлөрлийг нэмж болохгүй ээ Эдийн засгийн аргаар л явах хэрэгтэй. Хотын уугуул иргэд бид 20 гаруй жил хөдөлмөрлөж байж орон гэртэй болсон Одоогийн хүмүүсд тааруулж зээл хөнгөлөлт ярихаа больё шударга биш байна"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_654293401789587";"201";"2";"2";"1428422860683408_654293401789587";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Энэ хүний алсын хараа яг бидэнд зориулагдсан дүүрэн сэтгэл байгаа нь илт мэдрэгддэг.  Төлөвлөгөөгөө гаргасан,бодлогоо төлөвлөсөн, системчилсэн байгаа нь бид дэмжихэд л бэлэн гэсэн үг. Бүх ажил тодорхой болсон,. Өрсөлдөгчид нь тодорхой биш, утга агууламж цаг хугацаагүй бүдэг зүйл ярьж байгааг маш их анзаарч байнаа. Тэр чигээр нь солиод үзэхэд яагаад болохгүй гэж.!!!"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_273619057301056";"202";"2";"2";"1428422860683408_273619057301056";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Yun hytadiin zah zeeld kino bolood yvchihvaa magtsan hun huriman deeree ungah gdgl sanagdchilaa"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428593807332980";"203";"2";"2";"1428422860683408_1428593807332980";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Монгол улсын эдийн засаг яаж зөв бодлоготой явах вэ ? гэдгийг Баярхүү залж чадна гэдэгт  итгэдэг шүү. Харин хамтрагчид нь МАХН , ИЗНН, МУНН -ын хамтарсан ""Та бидний эвсэл "" ээс  нэр дэвшигчдээс байгаа шүү !!! Иргэд минь ! Энэ туйлшрал юм уу сэтгэлийн хөөрөл биш ээ !"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_100101488416100";"204";"2";"2";"1428422860683408_100101488416100";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Эдийн засгийг том харж чадаж байгаа хүн дээ. Та Бидний Эвсэл-ийг ялуулцгаая."
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_2599422563653308";"205";"2";"2";"1428422860683408_2599422563653308";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Ач тус гэдэг нь муу үйлийг тэвчиж  сайн үйлииг дэлгэрүүлэн дээдэлж явхад үйлийн үриин дээдийн дээд мөн чанар бөгөөд ард түмний заяа түшиж мөнх тэнгэр чамад агуу хүсэл зоргийг хайлаж байх болно үүнээс өөр дээдийн амьдрал оршихуй үгүй билээ!!!!!!Хэлсэндээ заавал хүр Зорисондоо хүрэх учиртай Монголын ухаант хөвгүүд олон бүр олон болог Амжилт"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428514014007626";"206";"2";"2";"1428422860683408_1428514014007626";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Гоё хэллээ. Тэгье. Холивүүдийг Монголд авчраад түүхэн сайхан кинонууд хийеэ!"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_273628383966790";"207";"2";"2";"1428422860683408_273628383966790";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"ЗӨВ"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_176678960519431";"208";"2";"2";"1428422860683408_176678960519431";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Сайн байна"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428637547328606";"209";"2";"2";"1428422860683408_1428637547328606";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Үзэл бодлоо чөлөөтэй илэрхийлдэг байх хэрэгтэй. Мөнгөтэй баячуудаас айгаад сууна гэж харин ч байхгүй дээ "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_318836749111720";"210";"2";"2";"1428422860683408_318836749111720";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Та бидний эвсэл намаа дэмжинэ. ОЛон жил АН, МАН-ын  бодлогоор  явсан. Хангалттай байх. "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428634893995538";"211";"2";"2";"1428422860683408_1428634893995538";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Соёлын довтолгоо хийж  Салхийг хаглах хүн байгаарай Сонирхолтой сонголт болно гэж  Сонгогч түмэн үзэж байгаа  Дошин дээрээ гарахгүй бол  Дордсон амьдралдаа живж  Дараагийн 4нь жилдээ  Дээдсийн тоглоом болохоо  Дэндүү ойлгож байгаа хүмүүс  АМЖИЛТ ХҮСЬЕ"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_273620810634214";"212";"2";"2";"1428422860683408_273620810634214";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Миний хувьд зөв төр засаг шударга ёс хүний эрх хөгжлийн орчин үеийн чиг хандлагтай бодлого хэрэгтэй байна бусад нь сонин биш "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428587124000315";"213";"2";"2";"1428422860683408_1428587124000315";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Банкны тогтолцоо эдийн засгийн тухай хамгийн үнэн бүгдийг ярьдаг даа"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428661073992920";"214";"2";"2";"1428422860683408_1428661073992920";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Мөнгөтэй хүмүүсийн гар хөлийн боол болж лав яваагүй"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_682063559006190";"215";"2";"2";"1428422860683408_682063559006190";"data";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";"Өнгөлсөн төмрийг шижир алтнаас ялгаж харах цаг нь яг нь одоо болж байна. Ийм алт шиг, бодит ажил, боломж ярьж байнаа хүмүүсийг ялгаж харах нүдтэй байцгааяаа Нэг газар тоглож өссөн найз нөхөд, нэг зовлон жаргал үүрч яваа ахан дүүсээ!"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/334537120071993_1428422860683408";"216";"2";"2";"334537120071993_1428422860683408";"offcut";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";""
"334537120071993_1428422860683408/1428422860683408_1428433707348990/334537120071993_1428422860683408";"217";"2";"2";"334537120071993_1428422860683408";"headers";"fetched (200)";"2020-06-17 23:11:36.291972";"Facebook:/<post-id>/comments";"";""
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428607707331590";"218";"2";"2";"1428422860683408_1428607707331590";"data";"fetched (200)";"2020-06-17 23:11:36.710926";"Facebook:/<post-id>/comments";"";"Энэ хүнийг дэмжмээр гэхдээ эрх баригчдын булхайг дийлхүү сонгуул шудрага болох болтугай"
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_2637119723224473";"219";"2";"2";"1428422860683408_2637119723224473";"data";"fetched (200)";"2020-06-17 23:11:36.710926";"Facebook:/<post-id>/comments";"";"тийм шүү бид монгол соёлоо дэлхийд таниулах цаг болсон кино урлаг монголд хөгжих хэрэгтэй "
"334537120071993_1428422860683408/1428422860683408_1428433707348990/1428422860683408_1428562734002754";"220";"2";"2";"1428422860683408_1428562734002754";"data";"fetched (200)";"2020-06-17 23:11:36.710926";"Facebook:/<post-id>/comments";"";"Баярхүүг  муулаад байгаа хүмүүсийн ерөөсөө ойлгохгүй юм. Хэн нэгэн дэвшигчийн доор л ажиллаж байгаа байхдаа"
